Epoch 1 | Train Loss: 0.73597 | Val Loss: 0.67970
Epoch 46 | Train Loss: 0.35750 | Val Loss: 0.39372
Epoch 47 | Train Loss: 0.35334 | Val Loss: 0.39096
Epoch 48 | Train Loss: 0.35078 | Val Loss: 0.39228
Epoch 49 | Train Loss: 0.34820 | Val Loss: 0.39735
Epoch 50 | Train Loss: 0.34716 | Val Loss: 0.39585
Epoch 51 | Train Loss: 0.34531 | Val Loss: 0.39294
Epoch 52 | Train Loss: 0.34205 | Val Loss: 0.39186
Epoch 53 | Train Loss: 0.33946 | Val Loss: 0.39935
Epoch 54 | Train Loss: 0.33722 | Val Loss: 0.38976
Epoch 55 | Train Loss: 0.33385 | Val Loss: 0.38814
Epoch 56 | Train Loss: 0.33209 | Val Loss: 0.39219
Epoch 57 | Train Loss: 0.33033 | Val Loss: 0.38819
Epoch 58 | Train Loss: 0.32817 | Val Loss: 0.38456
Epoch 59 | Train Loss: 0.32499 | Val Loss: 0.38537
Epoch 60 | Train Loss: 0.32376 | Val Loss: 0.38354
Epoch 61 | Train Loss: 0.32024 | Val Loss: 0.38346
Epoch 62 | Train Loss: 0.31952 | Val Loss: 0.38408
Epoch 63 | Train Loss: 0.31698 | Val Loss: 0.37990
Epoch 64 | Train Loss: 0.31591 | Val Loss: 0.38582
Epoch 65 | Train Loss: 0.31480 | Val Loss: 0.38784
Epoch 66 | Train Loss: 0.31316 | Val Loss: 0.38136
Epoch 67 | Train Loss: 0.30999 | Val Loss: 0.38199
Epoch 68 | Train Loss: 0.30868 | Val Loss: 0.38169
Epoch 69 | Train Loss: 0.30523 | Val Loss: 0.38232
Epoch 70 | Train Loss: 0.30445 | Val Loss: 0.37669
Epoch 71 | Train Loss: 0.30338 | Val Loss: 0.37909
Epoch 72 | Train Loss: 0.30123 | Val Loss: 0.37746
Epoch 73 | Train Loss: 0.29878 | Val Loss: 0.37984
Epoch 74 | Train Loss: 0.29865 | Val Loss: 0.37796
Epoch 75 | Train Loss: 0.29678 | Val Loss: 0.38054
Epoch 76 | Train Loss: 0.29503 | Val Loss: 0.37698
Epoch 77 | Train Loss: 0.29382 | Val Loss: 0.37785
Epoch 78 | Train Loss: 0.29268 | Val Loss: 0.37574
Epoch 79 | Train Loss: 0.29123 | Val Loss: 0.37500
Epoch 80 | Train Loss: 0.28960 | Val Loss: 0.37483
Epoch 81 | Train Loss: 0.28713 | Val Loss: 0.37485
Epoch 82 | Train Loss: 0.28716 | Val Loss: 0.37780
Epoch 83 | Train Loss: 0.28586 | Val Loss: 0.37881
Epoch 84 | Train Loss: 0.28517 | Val Loss: 0.37659
Epoch 85 | Train Loss: 0.28350 | Val Loss: 0.37537
Epoch 86 | Train Loss: 0.28223 | Val Loss: 0.38010
Epoch 87 | Train Loss: 0.28010 | Val Loss: 0.37333
Epoch 88 | Train Loss: 0.27836 | Val Loss: 0.37230
Epoch 89 | Train Loss: 0.27768 | Val Loss: 0.37269
Epoch 90 | Train Loss: 0.27779 | Val Loss: 0.37363
Epoch 91 | Train Loss: 0.27525 | Val Loss: 0.37209
Epoch 92 | Train Loss: 0.27414 | Val Loss: 0.37134
Epoch 93 | Train Loss: 0.27416 | Val Loss: 0.37258
Epoch 94 | Train Loss: 0.27261 | Val Loss: 0.37212
Epoch 95 | Train Loss: 0.27127 | Val Loss: 0.37305
Epoch 96 | Train Loss: 0.26954 | Val Loss: 0.37126
Epoch 97 | Train Loss: 0.26884 | Val Loss: 0.37009
Epoch 98 | Train Loss: 0.26754 | Val Loss: 0.37235
Epoch 99 | Train Loss: 0.26723 | Val Loss: 0.37076
Epoch 100 | Train Loss: 0.26714 | Val Loss: 0.37086
Epoch 101 | Train Loss: 0.26569 | Val Loss: 0.37307
Epoch 102 | Train Loss: 0.26455 | Val Loss: 0.36878
Epoch 103 | Train Loss: 0.26319 | Val Loss: 0.37000
Epoch 104 | Train Loss: 0.26155 | Val Loss: 0.36960
Epoch 105 | Train Loss: 0.26181 | Val Loss: 0.36841
Epoch 106 | Train Loss: 0.26027 | Val Loss: 0.36768
Epoch 107 | Train Loss: 0.25991 | Val Loss: 0.36934
Epoch 108 | Train Loss: 0.25948 | Val Loss: 0.37151
Epoch 109 | Train Loss: 0.25843 | Val Loss: 0.37147
Epoch 110 | Train Loss: 0.25750 | Val Loss: 0.36892
Epoch 111 | Train Loss: 0.25624 | Val Loss: 0.36754
Epoch 112 | Train Loss: 0.25505 | Val Loss: 0.37050
Epoch 113 | Train Loss: 0.25478 | Val Loss: 0.36734
Epoch 114 | Train Loss: 0.25291 | Val Loss: 0.36827
Epoch 115 | Train Loss: 0.25232 | Val Loss: 0.37237
Epoch 116 | Train Loss: 0.25258 | Val Loss: 0.36851
Epoch 117 | Train Loss: 0.25128 | Val Loss: 0.36767
Epoch 118 | Train Loss: 0.25139 | Val Loss: 0.36720
Epoch 119 | Train Loss: 0.25068 | Val Loss: 0.36880
Epoch 120 | Train Loss: 0.25004 | Val Loss: 0.36718
Epoch 121 | Train Loss: 0.24895 | Val Loss: 0.36647
Epoch 122 | Train Loss: 0.24758 | Val Loss: 0.36837
Epoch 123 | Train Loss: 0.24752 | Val Loss: 0.36916
Epoch 124 | Train Loss: 0.24681 | Val Loss: 0.37155
Epoch 125 | Train Loss: 0.24621 | Val Loss: 0.36607
Epoch 126 | Train Loss: 0.24506 | Val Loss: 0.36543
Epoch 127 | Train Loss: 0.24342 | Val Loss: 0.36695
Epoch 128 | Train Loss: 0.24368 | Val Loss: 0.37015
Epoch 129 | Train Loss: 0.24343 | Val Loss: 0.36787
Epoch 130 | Train Loss: 0.24264 | Val Loss: 0.36497
Epoch 131 | Train Loss: 0.24185 | Val Loss: 0.36515
Epoch 132 | Train Loss: 0.24107 | Val Loss: 0.36868
Epoch 133 | Train Loss: 0.24049 | Val Loss: 0.36475
Epoch 134 | Train Loss: 0.24002 | Val Loss: 0.36518
Epoch 135 | Train Loss: 0.23904 | Val Loss: 0.36418
Epoch 136 | Train Loss: 0.23890 | Val Loss: 0.36798
Epoch 137 | Train Loss: 0.23780 | Val Loss: 0.36551
Epoch 138 | Train Loss: 0.23723 | Val Loss: 0.36500
Epoch 139 | Train Loss: 0.23631 | Val Loss: 0.36347
Epoch 140 | Train Loss: 0.23567 | Val Loss: 0.36743
Epoch 141 | Train Loss: 0.23688 | Val Loss: 0.36365
Epoch 142 | Train Loss: 0.23435 | Val Loss: 0.36526
Epoch 143 | Train Loss: 0.23403 | Val Loss: 0.36425
Epoch 144 | Train Loss: 0.23339 | Val Loss: 0.36504
Epoch 145 | Train Loss: 0.23347 | Val Loss: 0.36559
Epoch 146 | Train Loss: 0.23212 | Val Loss: 0.36343
Epoch 147 | Train Loss: 0.23226 | Val Loss: 0.36492
Epoch 148 | Train Loss: 0.23134 | Val Loss: 0.36321
Epoch 149 | Train Loss: 0.23049 | Val Loss: 0.36460
Epoch 150 | Train Loss: 0.23065 | Val Loss: 0.36254
Epoch 151 | Train Loss: 0.22991 | Val Loss: 0.36433
Epoch 152 | Train Loss: 0.22962 | Val Loss: 0.36511
Epoch 153 | Train Loss: 0.22941 | Val Loss: 0.36316
Epoch 154 | Train Loss: 0.22868 | Val Loss: 0.36260
Epoch 155 | Train Loss: 0.22850 | Val Loss: 0.36560
Epoch 156 | Train Loss: 0.22814 | Val Loss: 0.36179
Epoch 157 | Train Loss: 0.22707 | Val Loss: 0.36290
Epoch 158 | Train Loss: 0.22657 | Val Loss: 0.36442
Epoch 159 | Train Loss: 0.22631 | Val Loss: 0.36174
Epoch 160 | Train Loss: 0.22621 | Val Loss: 0.36155
Epoch 161 | Train Loss: 0.22519 | Val Loss: 0.36384
Epoch 162 | Train Loss: 0.22482 | Val Loss: 0.36191
Epoch 163 | Train Loss: 0.22385 | Val Loss: 0.36376
Epoch 164 | Train Loss: 0.22331 | Val Loss: 0.36531
Epoch 165 | Train Loss: 0.22383 | Val Loss: 0.36123
Epoch 166 | Train Loss: 0.22267 | Val Loss: 0.36176
Epoch 167 | Train Loss: 0.22192 | Val Loss: 0.36125
Epoch 168 | Train Loss: 0.22245 | Val Loss: 0.36156
Epoch 169 | Train Loss: 0.22228 | Val Loss: 0.36226
Epoch 170 | Train Loss: 0.22150 | Val Loss: 0.36279
Epoch 171 | Train Loss: 0.22079 | Val Loss: 0.36234
Epoch 172 | Train Loss: 0.22054 | Val Loss: 0.36201
Epoch 173 | Train Loss: 0.21963 | Val Loss: 0.36041
Epoch 174 | Train Loss: 0.21934 | Val Loss: 0.36084
Epoch 175 | Train Loss: 0.21917 | Val Loss: 0.36149
Epoch 176 | Train Loss: 0.21905 | Val Loss: 0.36255
Epoch 177 | Train Loss: 0.21848 | Val Loss: 0.36210
Epoch 178 | Train Loss: 0.21755 | Val Loss: 0.36130
Epoch 179 | Train Loss: 0.21689 | Val Loss: 0.36067
Epoch 180 | Train Loss: 0.21677 | Val Loss: 0.36073
Epoch 181 | Train Loss: 0.21666 | Val Loss: 0.36170
Epoch 182 | Train Loss: 0.21588 | Val Loss: 0.36178
Epoch 183 | Train Loss: 0.21602 | Val Loss: 0.36070
Epoch 184 | Train Loss: 0.21536 | Val Loss: 0.36072
Epoch 185 | Train Loss: 0.21521 | Val Loss: 0.36164
Epoch 186 | Train Loss: 0.21447 | Val Loss: 0.36020
Epoch 187 | Train Loss: 0.21488 | Val Loss: 0.36260
Epoch 188 | Train Loss: 0.21411 | Val Loss: 0.36167
Epoch 189 | Train Loss: 0.21368 | Val Loss: 0.35919
Epoch 190 | Train Loss: 0.21302 | Val Loss: 0.36062
Epoch 191 | Train Loss: 0.21342 | Val Loss: 0.35912
Epoch 192 | Train Loss: 0.21301 | Val Loss: 0.36041
Epoch 193 | Train Loss: 0.21142 | Val Loss: 0.36092
Epoch 194 | Train Loss: 0.21160 | Val Loss: 0.36158
Epoch 195 | Train Loss: 0.21156 | Val Loss: 0.36003
Epoch 196 | Train Loss: 0.21093 | Val Loss: 0.36019
Epoch 197 | Train Loss: 0.21102 | Val Loss: 0.36019
Epoch 198 | Train Loss: 0.21002 | Val Loss: 0.35933
Epoch 199 | Train Loss: 0.20985 | Val Loss: 0.35959
Epoch 200 | Train Loss: 0.21040 | Val Loss: 0.35925
Epoch 201 | Train Loss: 0.20934 | Val Loss: 0.35902
Epoch 202 | Train Loss: 0.20929 | Val Loss: 0.35982
Epoch 203 | Train Loss: 0.20886 | Val Loss: 0.35950
Epoch 204 | Train Loss: 0.20851 | Val Loss: 0.35923
Epoch 205 | Train Loss: 0.20811 | Val Loss: 0.36011
Epoch 206 | Train Loss: 0.20756 | Val Loss: 0.35985
Epoch 207 | Train Loss: 0.20753 | Val Loss: 0.36002
Epoch 208 | Train Loss: 0.20686 | Val Loss: 0.35976
Epoch 209 | Train Loss: 0.20725 | Val Loss: 0.35948
Epoch 210 | Train Loss: 0.20668 | Val Loss: 0.35885
Epoch 211 | Train Loss: 0.20668 | Val Loss: 0.35903
Epoch 212 | Train Loss: 0.20604 | Val Loss: 0.35873
Epoch 213 | Train Loss: 0.20595 | Val Loss: 0.35886
Epoch 214 | Train Loss: 0.20513 | Val Loss: 0.35912
Epoch 215 | Train Loss: 0.20477 | Val Loss: 0.36141
Epoch 216 | Train Loss: 0.20431 | Val Loss: 0.35944
Epoch 217 | Train Loss: 0.20359 | Val Loss: 0.35847
Epoch 218 | Train Loss: 0.20391 | Val Loss: 0.35853
Epoch 219 | Train Loss: 0.20384 | Val Loss: 0.35859
Epoch 220 | Train Loss: 0.20350 | Val Loss: 0.35882
Epoch 221 | Train Loss: 0.20305 | Val Loss: 0.35825
Epoch 222 | Train Loss: 0.20282 | Val Loss: 0.35885
Epoch 223 | Train Loss: 0.20238 | Val Loss: 0.35723
Epoch 224 | Train Loss: 0.20193 | Val Loss: 0.35857
Epoch 225 | Train Loss: 0.20187 | Val Loss: 0.35809
Epoch 226 | Train Loss: 0.20190 | Val Loss: 0.35770
Epoch 227 | Train Loss: 0.20208 | Val Loss: 0.35770
Epoch 228 | Train Loss: 0.20117 | Val Loss: 0.35834
Epoch 229 | Train Loss: 0.20089 | Val Loss: 0.35819
Epoch 230 | Train Loss: 0.20032 | Val Loss: 0.35643
Epoch 231 | Train Loss: 0.20000 | Val Loss: 0.35830
Epoch 232 | Train Loss: 0.19997 | Val Loss: 0.35855
Epoch 233 | Train Loss: 0.19996 | Val Loss: 0.35855
Epoch 234 | Train Loss: 0.19983 | Val Loss: 0.35819
Epoch 235 | Train Loss: 0.19912 | Val Loss: 0.35939
Epoch 236 | Train Loss: 0.19953 | Val Loss: 0.35880
Epoch 237 | Train Loss: 0.19937 | Val Loss: 0.35772
Epoch 238 | Train Loss: 0.19863 | Val Loss: 0.35661
Epoch 239 | Train Loss: 0.19801 | Val Loss: 0.35728
Epoch 240 | Train Loss: 0.19783 | Val Loss: 0.35855
Epoch 241 | Train Loss: 0.19810 | Val Loss: 0.35666
Epoch 242 | Train Loss: 0.19800 | Val Loss: 0.35727
Epoch 243 | Train Loss: 0.19690 | Val Loss: 0.35783
Epoch 244 | Train Loss: 0.19732 | Val Loss: 0.35813
Epoch 245 | Train Loss: 0.19630 | Val Loss: 0.35636
Epoch 246 | Train Loss: 0.19647 | Val Loss: 0.35711
Epoch 247 | Train Loss: 0.19628 | Val Loss: 0.35710
Epoch 248 | Train Loss: 0.19651 | Val Loss: 0.35796
Epoch 249 | Train Loss: 0.19666 | Val Loss: 0.35638
Epoch 250 | Train Loss: 0.19578 | Val Loss: 0.35790
Epoch 251 | Train Loss: 0.19482 | Val Loss: 0.35623
Epoch 252 | Train Loss: 0.19501 | Val Loss: 0.35800
Epoch 253 | Train Loss: 0.19516 | Val Loss: 0.35698
Epoch 254 | Train Loss: 0.19467 | Val Loss: 0.35693
Epoch 255 | Train Loss: 0.19444 | Val Loss: 0.35651
Epoch 256 | Train Loss: 0.19424 | Val Loss: 0.35589
Epoch 257 | Train Loss: 0.19399 | Val Loss: 0.35609
Epoch 258 | Train Loss: 0.19354 | Val Loss: 0.35685
Epoch 259 | Train Loss: 0.19381 | Val Loss: 0.35660
Epoch 260 | Train Loss: 0.19363 | Val Loss: 0.35622
Epoch 261 | Train Loss: 0.19371 | Val Loss: 0.35662
Epoch 262 | Train Loss: 0.19303 | Val Loss: 0.35660
Epoch 263 | Train Loss: 0.19241 | Val Loss: 0.35632
Epoch 264 | Train Loss: 0.19231 | Val Loss: 0.35727
Epoch 265 | Train Loss: 0.19248 | Val Loss: 0.35636
Epoch 266 | Train Loss: 0.19235 | Val Loss: 0.35672
Epoch 267 | Train Loss: 0.19171 | Val Loss: 0.35528
Epoch 268 | Train Loss: 0.19186 | Val Loss: 0.35713
Epoch 269 | Train Loss: 0.19206 | Val Loss: 0.35562
Epoch 270 | Train Loss: 0.19124 | Val Loss: 0.35600
Epoch 271 | Train Loss: 0.19112 | Val Loss: 0.35624
Epoch 272 | Train Loss: 0.19189 | Val Loss: 0.35624
Epoch 273 | Train Loss: 0.19095 | Val Loss: 0.35488
Epoch 274 | Train Loss: 0.19010 | Val Loss: 0.35761
Epoch 275 | Train Loss: 0.19059 | Val Loss: 0.35593
Epoch 276 | Train Loss: 0.18988 | Val Loss: 0.35568
Epoch 277 | Train Loss: 0.19004 | Val Loss: 0.35546
Epoch 278 | Train Loss: 0.18966 | Val Loss: 0.35592
Epoch 279 | Train Loss: 0.18975 | Val Loss: 0.35592
Epoch 280 | Train Loss: 0.18970 | Val Loss: 0.35542
Epoch 281 | Train Loss: 0.18930 | Val Loss: 0.35537
Epoch 282 | Train Loss: 0.18884 | Val Loss: 0.35557
Epoch 283 | Train Loss: 0.18894 | Val Loss: 0.35599
Epoch 284 | Train Loss: 0.18871 | Val Loss: 0.35654
Epoch 285 | Train Loss: 0.18942 | Val Loss: 0.35618
Epoch 286 | Train Loss: 0.18811 | Val Loss: 0.35543
Epoch 287 | Train Loss: 0.18836 | Val Loss: 0.35585
Epoch 288 | Train Loss: 0.18775 | Val Loss: 0.35522
Epoch 289 | Train Loss: 0.18731 | Val Loss: 0.35495
