Epoch 1 | Train Loss: 1.18648 | Val Loss: 0.97655
Epoch 98 | Train Loss: 0.17691 | Val Loss: 0.27180
Epoch 99 | Train Loss: 0.17592 | Val Loss: 0.27071
Epoch 100 | Train Loss: 0.17517 | Val Loss: 0.27116
Epoch 101 | Train Loss: 0.17463 | Val Loss: 0.27080
Epoch 102 | Train Loss: 0.17402 | Val Loss: 0.27224
Epoch 103 | Train Loss: 0.17342 | Val Loss: 0.27077
Epoch 104 | Train Loss: 0.16878 | Val Loss: 0.26938
Epoch 105 | Train Loss: 0.16689 | Val Loss: 0.26905
Epoch 106 | Train Loss: 0.16623 | Val Loss: 0.26881
Epoch 107 | Train Loss: 0.16593 | Val Loss: 0.26897
Epoch 108 | Train Loss: 0.16562 | Val Loss: 0.26854
Epoch 109 | Train Loss: 0.16507 | Val Loss: 0.26885
Epoch 110 | Train Loss: 0.16489 | Val Loss: 0.26901
Epoch 111 | Train Loss: 0.16459 | Val Loss: 0.26935
Epoch 112 | Train Loss: 0.16418 | Val Loss: 0.26819
Epoch 113 | Train Loss: 0.16400 | Val Loss: 0.26909
Epoch 114 | Train Loss: 0.16363 | Val Loss: 0.26808
Epoch 115 | Train Loss: 0.16325 | Val Loss: 0.26785
Epoch 116 | Train Loss: 0.16300 | Val Loss: 0.26925
Epoch 117 | Train Loss: 0.16276 | Val Loss: 0.26818
Epoch 118 | Train Loss: 0.16253 | Val Loss: 0.26826
Epoch 119 | Train Loss: 0.16222 | Val Loss: 0.26895
Epoch 120 | Train Loss: 0.16198 | Val Loss: 0.26863
Epoch 121 | Train Loss: 0.16167 | Val Loss: 0.26846
Epoch 122 | Train Loss: 0.15926 | Val Loss: 0.26773
Epoch 123 | Train Loss: 0.15833 | Val Loss: 0.26741
Epoch 124 | Train Loss: 0.15813 | Val Loss: 0.26734
Epoch 125 | Train Loss: 0.15788 | Val Loss: 0.26770
Epoch 126 | Train Loss: 0.15767 | Val Loss: 0.26753
Epoch 127 | Train Loss: 0.15762 | Val Loss: 0.26759
Epoch 128 | Train Loss: 0.15737 | Val Loss: 0.26748
Epoch 129 | Train Loss: 0.15715 | Val Loss: 0.26740
Epoch 130 | Train Loss: 0.15695 | Val Loss: 0.26760
Epoch 131 | Train Loss: 0.15589 | Val Loss: 0.26687
Epoch 132 | Train Loss: 0.15564 | Val Loss: 0.26712
Epoch 133 | Train Loss: 0.15536 | Val Loss: 0.26719
Epoch 134 | Train Loss: 0.15529 | Val Loss: 0.26699
Epoch 135 | Train Loss: 0.15519 | Val Loss: 0.26713
Epoch 136 | Train Loss: 0.15507 | Val Loss: 0.26731
Epoch 137 | Train Loss: 0.15500 | Val Loss: 0.26685
Epoch 138 | Train Loss: 0.15432 | Val Loss: 0.26686
Epoch 139 | Train Loss: 0.15424 | Val Loss: 0.26667
Epoch 140 | Train Loss: 0.15415 | Val Loss: 0.26657
Epoch 141 | Train Loss: 0.15417 | Val Loss: 0.26696
Epoch 142 | Train Loss: 0.15393 | Val Loss: 0.26658
Epoch 143 | Train Loss: 0.15396 | Val Loss: 0.26676
Epoch 144 | Train Loss: 0.15393 | Val Loss: 0.26672
Epoch 145 | Train Loss: 0.15389 | Val Loss: 0.26670
Epoch 146 | Train Loss: 0.15386 | Val Loss: 0.26682
Epoch 147 | Train Loss: 0.15357 | Val Loss: 0.26684
Epoch 148 | Train Loss: 0.15348 | Val Loss: 0.26666
Epoch 149 | Train Loss: 0.15339 | Val Loss: 0.26668
Epoch 150 | Train Loss: 0.15346 | Val Loss: 0.26672
Epoch 151 | Train Loss: 0.15332 | Val Loss: 0.26676
Epoch 152 | Train Loss: 0.15329 | Val Loss: 0.26675
Epoch 153 | Train Loss: 0.15321 | Val Loss: 0.26655
Epoch 154 | Train Loss: 0.15324 | Val Loss: 0.26664
Epoch 155 | Train Loss: 0.15320 | Val Loss: 0.26664
Epoch 156 | Train Loss: 0.15306 | Val Loss: 0.26674
Epoch 157 | Train Loss: 0.15305 | Val Loss: 0.26673
Epoch 158 | Train Loss: 0.15307 | Val Loss: 0.26676
Epoch 159 | Train Loss: 0.15302 | Val Loss: 0.26672
Epoch 160 | Train Loss: 0.15299 | Val Loss: 0.26671
Epoch 161 | Train Loss: 0.15306 | Val Loss: 0.26664
Epoch 162 | Train Loss: 0.15300 | Val Loss: 0.26658
Epoch 163 | Train Loss: 0.15297 | Val Loss: 0.26672
Epoch 164 | Train Loss: 0.15295 | Val Loss: 0.26672
Epoch 165 | Train Loss: 0.15288 | Val Loss: 0.26671
Epoch 166 | Train Loss: 0.15289 | Val Loss: 0.26676
Epoch 167 | Train Loss: 0.15287 | Val Loss: 0.26667
Epoch 168 | Train Loss: 0.15289 | Val Loss: 0.26660
Epoch 169 | Train Loss: 0.15277 | Val Loss: 0.26673
